index,movie_id,Rating,gross_income_doller,budget,Vote,Gross,rm_apr,rm_aug,rm_dec,rm_feb,rm_jan,rm_jul,rm_jun,rm_mar,rm_may,rm_nov,rm_oct,rm_sep,Year,Duration,MetaScore,Name,producer,producer_no,pop_rank_producer,Producer_fb_like,actor_1_name,actor_1_no,pop_rank_actor_1,actor_1_fb_likes,actor_2_name,actor_2_no,pop_rank_actor_2,actor_2_fb_likes,actor_3_name,actor_3_no,pop_rank_actor_3,actor_3_fb_likes,composer,composer_no,pop_rank_composer,composer_fb_like,directors,director_no,pop_rank_director,director_fb_likes,total_rank,total_fb_like, Musical, Mystery,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci_Fi,Sport,Thriller,War,Western,Assamese,Bengali,Bhojpuri,English,Gujarati,Hindi,Kannada,Malayalam,Mandarin,Marathi,Punjabi,Tamil,Telugu,Tibetan,Urdu,class
1244,3848938,3.7,5061387.0,1400000.0,1553,30097,1,0,0,0,0,0,0,0,0,0,0,0,2015,133,15,Mr. X,Kumkum Saigal,14,6.5,0,Emraan Hashmi,24,6.13,2226410,Amyra Dastur,3,6.67,884398,Tanmay Bhat,2,7.0,513522,Ankit Tiwari,18,7.17,3049698,Vikram Bhatt,28,6.14,0,6.6,6674028,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1245,4971258,4.3,15496.0,800000.0,295,675101,0,0,0,0,1,0,0,0,0,0,0,0,2019,104,15,Bombairiya,Michael E. Ward,1,5.0,0,Radhika Apte,5,6.2,0,Akshay Oberoi,2,7.5,0,Siddhanth Kapoor,1,5.0,18333,Amjad Nadeem,7,5.57,0,Pia Sukanya,1,5.0,2438,5.71,20771,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1246,6721424,7.6,373271.0,1400000.0,288,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,157,15,Mugulu Nage,Syed Salam,2,7.0,0,Ganesh,6,7.67,134918,Achyuth Kumar,2,7.0,0,Ashika Ranganath,1,8.0,101570,V. Harikrishna,9,7.33,4810,Yograj Bhat,3,8.67,66838,7.61,308136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1247,9077038,6.8,19705.0,1000000.0,362,675101,0,0,0,0,0,0,0,0,1,0,0,0,2019,139,15,Monster,Thangaprabaharan,1,5.0,0,S.J. Surya,3,6.33,0,Priya Bhavani Shankar,1,5.0,682085,Karunakaran,2,6.5,34199,Justin Prabhakaran,3,6.0,5314,Nelson Venkatesan,1,5.0,0,5.64,721598,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1248,6774126,4.8,73521.0,1400000.0,217,675101,0,0,0,0,1,0,0,0,0,0,0,0,2018,124,15,Diwanji Moola Grand Prix,Masood Muhammed,1,5.0,0,Kunchacko Boban,7,6.0,0,Nyla Usha,1,5.0,1386569,Siddique,11,6.18,0,Gopi Sundar,38,6.79,632712,Anil Radhakrishnan Menon,3,7.33,26310,6.05,2045591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1249,4335592,3.3,373271.0,1400000.0,31,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,123,15,Monayi Angane Aanayi, Unknown,419,6.72,0,Munshi Baiju,1,6.0,0,Deepthi,1,6.0,8575,Harikrishnan,1,6.0,0, Unknown,427,6.54,22313779,Santhosh Khan,1,6.0,0,6.21,22322354,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1250,5375324,7.2,11405.0,1400000.0,1006,675101,0,0,0,0,0,1,0,0,0,0,0,0,2016,128,15,Anuraga Karikkin Vellam,Viswanath,3,7.0,0,Biju Menon,4,7.0,0,Asif Ali,3,7.67,0,Rajisha Vijayan,2,8.0,0,Prashant Pillai,13,7.77,15409,Khalid Rahman,3,8.67,0,7.69,15409,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1251,7959876,6.0,13740.0,1400000.0,245,675101,0,0,0,0,0,0,0,1,0,0,0,0,2018,131,15,Vikadakumaran,Arun Ghosh,1,5.0,0,Vishnu Unnikrishnan,1,5.0,170564,Dharmajan Bolgatty,1,5.0,589175,Manasa Radhakrishnan,1,5.0,2588484,Rahul Raj,1,5.0,36014,Boban Samuel,1,5.0,29493,5.0,3413730,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1252,6095994,6.8,373271.0,1400000.0,381,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,116,15,Khoj,Arka Ganguly,1,6.0,0,Vikram Chatterjee,1,6.0,134731,Shataf Figar,1,6.0,8143,Poonam Gurung,1,6.0,0,Raja Narayan Deb,6,7.67,0,Arka Ganguly,1,6.0,0,6.28,142874,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1253,8547004,6.3,373271.0,280000.0,1013,675101,0,0,0,0,0,0,0,0,0,0,0,0,2013,105,15,Hirkani,Samir Pawar,1,7.0,0,Sunil Godabole,1,7.0,0,Nisha Parulekar,1,7.0,0,Babasaheb Purandare,1,7.0,3842, Unknown,427,6.54,22313780,Prasadh Inamdar,1,7.0,0,6.92,22317622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1254,10952472,6.3,373271.0,70000.0,1013,675101,0,0,0,0,0,0,0,0,0,0,0,1,2019,118,15,Chil Zadap, Unknown,419,6.72,0,Darshan Jariwala,1,7.0,1129,Soniya Shah,1,7.0,0,Sushant Singh,5,8.0,1225055, Unknown,427,6.54,22313780,Dharmessh Mehta,4,5.75,0,6.84,23539964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1255,5232308,5.7,373271.0,1400000.0,899,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,139,15,Zulfiqar,Mahendra Soni,27,6.56,9790,Prasenjit Chatterjee,16,7.56,0,Koushik Sen,2,5.5,0,Jishu Sengupta,5,6.6,0,Anupam Roy,15,8.2,1207601,Srijit Mukherji,15,7.6,0,7.0,1217391,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,9610354,8.0,373271.0,560000.0,221,675101,0,0,0,0,0,0,0,0,0,0,0,1,2019,138,15,Ninnu Thalachi,Nedurumalli Ajith Reddy,2,7.0,0,Mahesh Achanta,5,6.8,85147,Anand,3,8.0,647179,Naveen Neni,2,7.0,0,Yellendar Mahaveera,2,7.0,0,Anil Thota,2,7.0,0,7.13,732326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1257,8108034,6.4,34142.0,1400000.0,2118,675101,0,0,0,0,0,0,0,0,0,0,1,0,2018,145,15,Nota,K.E. Gnanavelraja,8,6.0,874,Vijay Deverakonda,7,7.43,0,Nassar,8,7.13,2479,Sathyaraj,4,5.75,838,Sam C.S.,12,6.25,0,Anand Shankar,1,4.0,0,6.09,4191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
1258,10592082,7.6,373271.0,175000.0,102,675101,0,1,0,0,0,0,0,0,0,0,0,0,2019,115,15,Parineeta,Raj Chakraborty,2,8.0,1838597,Samiul Alam,3,7.33,0,Tulika Basu,2,8.0,0,Gaurav Chakrabarty,2,8.0,0,Arko Mukhrjee,2,8.0,0,Raj Chakraborty,13,6.77,1838597,7.68,3677194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1259,9053416,3.2,209411.0,1400000.0,636,675101,0,0,0,0,0,0,0,0,1,0,0,0,2019,155,15,Mr.Local,K.E. Gnanavelraja,8,6.0,874,Sivakarthikeyan,5,6.4,2240053,Nayanthara,23,6.39,200416,Radhika Sarathkumar,6,6.33,0,Hiphop Tamizha Adhi,12,6.5,0,M. Rajesh,5,6.6,0,6.37,2441343,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1260,2793930,7.2,38796.0,4200000.0,2534,675101,0,0,0,0,0,1,0,0,0,0,0,0,2013,150,15,Maryan,Viswanathan Ravichandran,16,7.25,0,Dhanush,18,7.5,4674104,Parvathy Thiruvothu,7,8.0,0,Salim Kumar,1,8.0,691118,A.R. Rahman,103,7.9,22319460,Ganapathy Bharat,1,8.0,12928,7.78,27697610,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1261,1745863,6.9,7315.0,2800000.0,1601,675101,0,0,0,0,0,0,0,1,0,0,0,0,2011,150,15,Urumi,Milind Vereker,2,5.0,0,Prithviraj Sukumaran,18,7.17,3283158,Prabhu Deva,5,6.4,0,Genelia D'Souza,3,5.67,276608,Deepak Dev,9,6.0,239760,Santosh Sivan,5,6.4,34016,6.11,3833542,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1262,1821680,4.6,14714672.0,1400000.0,1616,675101,0,1,0,0,0,0,0,0,0,0,0,0,2011,90,15,Don gato y su pandilla,Mariana SuÃ¡rez Molnar,1,7.0,0,Jason Harris,1,7.0,0,Chris Edgerly,1,7.0,0,Bill Lobley,1,7.0,0,Leoncio Lara,1,7.0,0,Alberto Mar,1,7.0,5741,7.0,5741,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1263,7902704,3.0,373271.0,1400000.0,184,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,130,15,Inttelligent,Varun,4,5.5,2989138,Sai Dharam Tej,4,5.25,597992,Lavanya Tripathi,6,5.83,0,Mahesh Achanta,3,5.67,85147,S. Thaman,43,6.53,345566,Vinayak V.V.,14,6.36,679265,5.86,4697108,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1264,2437954,5.7,388622.0,4200000.0,2044,223660,0,0,0,0,0,0,0,0,0,1,0,0,2013,134,15,Singh Saab the Great,Sunil Sharma,6,6.5,0,Sunny Deol,42,6.33,0,Urvashi Rautela,3,6.0,12291224,Prakash Raj,36,7.42,4378496,Sonu Nigam,2,7.0,0,Anil Sharma,9,6.78,2950,6.67,16672670,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1265,8638640,7.4,143617.0,1400000.0,874,675101,0,0,0,1,0,0,0,0,0,0,0,0,2019,141,15,June,Vinay Babu,2,5.5,0,Rajisha Vijayan,3,6.67,0,Sarjano Khalid,1,6.0,4292,Joju George,1,6.0,0,Ifthi,1,6.0,0,Ahammed Khabeer,1,6.0,0,6.03,4292,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1266,7280786,6.1,53599.0,1400000.0,2027,675101,0,0,0,0,0,0,1,0,0,0,0,0,2018,130,15,Tik Tik Tik,Hitesh Jhabak,1,4.0,0,Jayam Ravi,13,6.54,553625,Nivetha Pethuraj,1,4.0,425308,V. Jayaprakash,4,7.5,0,D. Imman,27,6.0,0,Shakti Soundar Rajan,2,5.0,1564,5.51,980497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1267,1884268,6.8,191185.0,1400000.0,2817,675101,1,0,0,0,0,0,0,0,0,0,0,0,2011,155,15,Chalo Dilli,Ram Mirchandani,4,6.75,0,Vinay Pathak,5,6.8,0,Lara Dutta,6,5.67,0,Yana Gupta,2,4.0,0,Sachin Gupta,2,4.0,0,Shashant Shah,3,5.33,0,5.43,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1268,6649794,7.1,228878.0,1400000.0,914,675101,0,0,0,0,0,1,0,0,0,0,0,0,2017,135,15,Sunday Holiday, Unknown,419,6.72,0,Asif Ali,4,5.75,0,Aparna Balamurali,4,7.25,379703,Sreenivasan,4,8.0,0,Deepak Dev,9,6.0,239760,Jis Joy,2,6.0,0,6.62,619463,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1269,10811070,4.0,373271.0,1400000.0,5,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,140,15,Cheelzadap,Tariq Shaikh,3,5.33,0,Twisha Bhatt,2,5.5,0,Hardik Chauhan,2,5.5,2,Kalpesh Chouhan,2,5.5,0,Piyush Kanojia,4,7.0,0,Dharmessh Mehta,4,5.75,0,5.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1270,6126312,4.9,282.0,1400000.0,599,675101,0,0,0,0,0,0,0,0,0,0,1,0,2016,141,15,Rekka,Rengarajan Jaiprakash,3,5.0,0,Kishore Kumar G.,5,6.2,0,Sathish Krishnan,2,5.0,3966,Lakshmi Menon,5,7.0,2819699,D. Imman,27,6.0,0,Rathina Shiva,2,5.0,0,5.7,2823665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1271,1937092,4.0,80546.0,1400000.0,1230,675101,0,0,0,0,0,0,1,0,0,0,0,0,2011,126,15,Always Kabhi Kabhi,Karan Soorma,1,4.0,0,Lillete Dubey,1,4.0,0,Satyajeet Dubey,1,4.0,7981,Ali Fazal,3,5.0,565456,Aashish Rego,3,6.0,148,Roshan Abbas,1,4.0,378,4.5,573963,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1272,2106537,5.6,6009116.0,1400000.0,5793,675101,0,0,0,0,1,0,0,0,0,0,0,0,2013,151,46,Matru ki Bijlee ka Mandola,Sheel Nimbalkar,2,7.0,0,Imran Khan,4,8.25,111637,Anushka Sharma,10,7.4,9849158,Pankaj Kapur,5,7.8,0,Vishal Bhardwaj,20,7.3,0,Vishal Bhardwaj,9,7.44,0,7.53,9960795,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1273,4773212,6.9,373271.0,1400000.0,108,675101,0,0,0,0,0,0,0,0,0,0,0,0,2011,145,15,Hello Memsaheb,Arijit Biswas,1,6.0,0,Jeet,14,6.5,0,Priyanka Upendra,4,7.0,73006,Aritro Dutta Banik,1,6.0,0,Surojit Chatterjee,2,6.5,76286,Nandita Roy,4,8.5,9900,6.75,159192,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,8273258,5.8,373271.0,1400000.0,214,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,91,15,Lilli, Unknown,419,6.72,0,Samyuktha Menon,1,6.0,19493,Aaryan Menon,1,6.0,1894,Dhanesh Anand,1,6.0,0,Sushin Shyam,5,6.6,0,Prasobh Vijayan,1,6.0,0,6.22,21387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1275,6258486,7.5,373271.0,1400000.0,958,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,140,15,Ekkadiki Pothavu Chinnavada, Unknown,419,6.72,0,Nikhil Siddharth,2,7.0,0,Hebah Patel,2,7.0,0,Nandita Shwetha,5,6.2,0,Shekhar Chandra,5,6.6,0,Vi Anand,3,6.67,0,6.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1276,9615020,6.5,10374.0,1400000.0,564,675101,1,0,0,0,0,0,0,0,0,0,0,0,2019,154,15,Natpe Thunai,Kushboo,3,5.33,0,Hiphop Tamizha Adhi,1,5.0,0,Anagha,1,5.0,9035,Karu Palaniappan,1,5.0,2102,Hiphop Tamizha Adhi,12,6.5,0,Parthiban Desingu,1,5.0,0,5.31,11137,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1277,10731800,6.7,373271.0,1400000.0,57,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,138,15,Ke Tumi Nandini, Unknown,419,6.72,0,Rupsha Mukhopadhyay,2,5.5,0,Shankar Chakraborty,3,5.67,0,Saayoni Ghosh,2,5.5,0, Unknown,427,6.54,22313780,Pathikrit Basu,3,5.67,0,5.93,22313780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,4701578,4.7,373271.0,1400000.0,143,675101,0,0,0,0,0,0,0,0,0,0,0,0,2015,138,15,Jamai 420,Mahendra Soni,27,6.56,9790,Biswanath Basu,3,6.0,141065,Biswajit Chakraborty,4,6.0,0,Mimi Chakraborty,3,7.33,4736154,Dev Sen,1,6.0,0,Rabi Kinagi,9,6.89,1455,6.46,4888464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,4024944,6.3,373271.0,1400000.0,1488,675101,0,0,0,0,0,0,0,0,0,0,1,0,2015,119,15,Main Aur Charles,Jigar Suchak,1,7.0,0,Adil Hussain,3,6.67,3635,Alexx O'Nell,1,7.0,14196,Anastasia Fullfina,1,7.0,12520,Aditya Trivedi,2,6.0,0,Prawaal Raman,5,6.6,0,6.71,30351,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1280,9531094,6.0,373271.0,1400000.0,104,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,142,15,Saheb,Sandip Raval,2,6.0,0,Malhar Thakar,3,6.67,0,Kinjal Rajpriya,3,6.67,0,Archan Trivedi,2,6.0,0,Amare Khanda,2,6.0,0,Shailesh Prajapati,2,6.0,0,6.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1281,10121762,7.3,17027.0,1400000.0,521,675101,1,0,0,0,0,0,0,0,0,0,0,0,2019,119,15,Uriyadi 2,Suriya,5,6.6,0,Vijay Kumar,2,8.0,0,Vismaya,1,6.0,0,Sudhakar,2,7.0,0,Govind Savantha,1,6.0,0,Vijay Kumar,2,8.0,0,6.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1282,6058394,6.5,373271.0,1400000.0,1132,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,113,15,Anaarkali of Aarah,Mohammad Mubashshir,1,7.0,0,Pankaj Tripathi,3,7.0,0,Swara Bhaskar,1,7.0,143454,Sanjay Mishra,4,7.0,82168,Rohit Sharma,3,7.33,0,Avinash Das,1,7.0,4327,7.06,229949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1283,7580994,4.1,373271.0,1400000.0,122,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,123,15,Ye Mantram Vesave, Unknown,419,6.72,0,Vijay Deverakonda,7,7.43,0,Aditya,1,6.0,12904,Akshay,1,6.0,25688596, Unknown,427,6.54,22313779,Shridhar Marri,1,6.0,0,6.45,48015279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1284,5775220,4.0,56272.0,1400000.0,1286,675101,1,0,0,0,0,0,0,0,0,0,0,0,2017,117,15,Noor,Shikhaa Sharma,2,4.0,0,Sunny Leone,5,4.4,23768565,Sonakshi Sinha,9,6.22,0,Purab Kohli,3,6.0,287117,Benedict Taylor,11,6.82,0,Sunhil Sippy,2,4.0,0,5.24,24055682,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1285,9289454,6.3,373271.0,1400000.0,1013,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,140,15,Ungala Podanum Sir, Unknown,419,6.72,0,Balaji,2,5.5,413887,Jonita Doda,2,5.5,224695,Manobala,3,5.67,0,Reji,2,5.5,0,Ravi,2,5.5,0,5.73,638582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1286,1345777,7.3,373271.0,1400000.0,9424,675101,0,0,0,0,0,0,0,0,0,0,0,0,2010,118,15,Ishqiya,Sanjay Roy,1,10.0,0,Vidya Balan,7,7.86,0,Naseeruddin Shah,11,7.91,276151,Arshad Warsi,13,7.08,0,Hitesh Sonik,15,7.8,0,Abhishek Chaubey,3,8.67,0,8.22,276151,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1287,9461494,5.0,373271.0,1400000.0,89,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,140,15,Bibaho Obhijaan,Mahendra Soni,27,6.56,9790,Sibaji Bandyopadhyay,2,7.0,2687,Priyo Banerjee,1,6.0,0,Puja Banerjee,1,6.0,43635,Jeet Gannguli,19,6.16,0,Birsa Dasgupta,5,6.0,0,6.29,56112,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,8982436,7.5,373271.0,1400000.0,28,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,146,15,Ventilator,Falguni Patel,1,8.0,0,Jackie Shroff,34,6.03,368239,Utkarsh Mazumdar,1,8.0,0,Pratik Gandhi,1,8.0,14322, Unknown,427,6.54,22313780,Umang Vyas,1,8.0,0,7.43,22696341,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1289,8268916,3.4,19437.0,1400000.0,386,675101,0,0,0,0,0,0,0,1,0,0,0,0,2019,120,15,90 ML, Unknown,419,6.72,0,Oviya,1,5.0,483763,Bommu Laksmi,1,5.0,0,Masoom Shankar,1,5.0,22014, Unknown,427,6.54,22313780,Anita Udeep,1,5.0,0,5.54,22819557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1290,7711342,4.6,182751.0,12516000.0,2422,675101,0,0,0,0,1,0,0,0,0,0,0,0,2018,158,15,Agnyaathavaasi,P.D.V. Prasad,3,6.0,0,Pawan Kalyan,7,6.57,0,Keerthi Suresh,5,6.0,0,Anu Emmanuel,2,4.5,336246,Anirudh Ravichander,14,7.5,3325008,Trivikram Srinivas,8,8.25,0,6.47,3661254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1291,6158872,6.4,373271.0,1400000.0,368,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,140,15,Khawto,Mahendra Soni,27,6.56,9790,Rahul Banerjee,2,5.5,454817,Ranodeep Bose,1,6.0,0,Usashi Chakraborty,1,6.0,15019,Anupam Roy,15,8.2,1207601,Kamaleswar Mukherjee,4,6.0,5174540,6.38,6861767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,8284822,6.4,373271.0,1400000.0,172,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,120,15,Ghare & Baire, Unknown,419,6.72,0,Aparajita Adhya,2,7.0,0,Biswanath Basu,2,6.0,141065,Koyel Mallick,1,6.0,0, Unknown,427,6.54,22313782,Mainak Bhaumik,3,5.67,0,6.32,22454847,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,6009102,7.1,373271.0,1400000.0,115,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,142,15,Baghtos Kay Mujra Kar,Nitin Vaidya,2,8.0,0,Jitendra Joshi,1,8.0,86514,Aniket Vishwasrao,1,8.0,6730,Akshay Tanksale,1,8.0,0,Amitraj,2,7.0,0,Hemant Dhome,1,8.0,68768,7.83,162012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1294,1558578,5.9,117987.0,1400000.0,1857,675101,0,0,0,0,0,0,0,0,0,0,1,0,2010,117,15,Knock Out,Hussain Shaikh,1,4.0,0,Sanjay Dutt,55,6.09,842497,Irrfan Khan,10,6.3,3051119,Kangana Ranaut,6,6.33,0,Sanjay Wandrekar,8,7.88,0,Mani Shankar,5,6.0,0,6.1,3893616,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1295,10500478,6.9,373271.0,1400000.0,9,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,107,15,Aadhaar,Sumit Shukla,1,6.0,0,Viineet Kumar,2,7.0,0,Saurabh Shukla,5,8.2,0,Raghuvir Yadav,5,7.0,0,Shantanu Moitra,12,7.92,27436,Suman Ghosh,2,6.0,0,7.02,27436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1296,10902596,7.0,373271.0,1400000.0,32,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,140,15,Satyanweshi Byomkesh, Unknown,419,6.72,0,Suprabhat Banerjee,1,8.0,0,Parambrata Chattopadhyay,6,8.0,0,Anjan Dutt,3,7.33,0,Neel Dutt,3,7.33,0,Sayantan Ghosal,3,7.33,202,7.45,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
